"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1993140570332840243","Wed Nov 26 10:48:38 +0000 2025","0","@jokowi Dari jasa gurulah kita mendapatkan ilmu dan ijasah. Iya kan pak?","1993632985057214835","","jokowi","in","","0","0","0","https://x.com/undefined/status/1993632985057214835","1916095231625424896",
"1993622372956725279","Wed Nov 26 10:06:28 +0000 2025","0","YAA...KARENA IJASAH ASLI JOKOWI MEMANG TIDAK ADA.. https://t.co/2GlKpX3k5J","1993622372956725279","https://pbs.twimg.com/media/G6rE-nLagAAdYTU.jpg","","in","","0","0","0","https://x.com/undefined/status/1993622372956725279","4756031396",
"1993477247957975353","Wed Nov 26 09:51:42 +0000 2025","1","@Simemaki Foto nikah tahun berapa dan foto ijasah tahun berapa. Ini sudah mewakili siapa Jokowi","1993618657134739463","","Simemaki","in","","0","0","0","https://x.com/undefined/status/1993618657134739463","1348933530416422913",
"1993615526539698668","Wed Nov 26 09:39:15 +0000 2025","93","️ Faizal Assegaf Minta Megawati Dan SBY Lakukan Mediasi Dengan Jokowi* Faizal Assegaf tokoh yang mendorong dilakukannya mediasi para pihak terkait isu ijasah palsu mantan Presiden Joko Widodo melihat lebih jauh lagi. Dia minta diadakan mediasi antara Megawati SBY dan","1993615526539698668","","","in","","22","271","41","https://x.com/undefined/status/1993615526539698668","2259000780",
"1993258601688056331","Wed Nov 26 09:08:17 +0000 2025","0","@snjayajonggrang Polemik ijasah Jokowi Memanipulasikan memalsukan Dokumen kependidikan demi meraih Tahta dan Jabatan adlh Bentuk HIANAT TERHADAP KONSITUSI.Halo Sang Penjaga Amanat Konstitusi Prabowo Subianto!? Pendidikan adlh Tujuan dan cita-cita NKRI","1993607732210159823","","snjayajonggrang","in","","0","0","0","https://x.com/undefined/status/1993607732210159823","1592997260602019840",
"1993293233305333831","Wed Nov 26 08:44:45 +0000 2025","1","@MuhammadGhilm14 @B3doel___ Saya jadi ngeri. Jangan2 Jokowi belum apa2 juga direhabilitasi...? Ijasah lewat korupsi lewat semuanya lewat.","1993601808053219775","","MuhammadGhilm14","in","","0","0","0","https://x.com/undefined/status/1993601808053219775","1490365442958917633",
"1993587266716103079","Wed Nov 26 08:34:05 +0000 2025","1","@petruspasaribuu Ijasah kalau PALSU dari dulu mungkin sudah terbongkar bahkan saat mulai pencalonan. Tapi karena ijasah nya tidak pernah ada masalah sampai orang-orangan mempersoalkan lalu dibawa ke pengadilan dan dinyatakan sah dan yang menuding masuk palsu penjara. Sekarang Jokowi sudah purna","1993599126496297190","","petruspasaribuu","in","","0","1","0","https://x.com/undefined/status/1993599126496297190","1003546165105704962",
"1992892190251761800","Wed Nov 26 08:07:52 +0000 2025","0","@Opposisi6890 Kebodohan apa lagi yg akan didalilkan untuk tetap menuduh ijasah Jokowi palsu. Sudah hal lumrah pas foto jaman dulu foto nikah menggunakan foto ijasah. Apalagi jarak antara lulus dan nikah tidak lama.","1993592528080396367","","Opposisi6890","in","","0","0","0","https://x.com/undefined/status/1993592528080396367","1427463460950929408",
"1993590956843843610","Wed Nov 26 08:01:37 +0000 2025","0","Ada satu yang membuat kami rakyat berfikir terkait dgn tuduhan dugaan ijasah palsu pak @jokowi kok tdk ada satupun partai pengusungnya dulu berbicara dlm hal ini @PDI_Perjuangan yg paling utama. Apakah semua senang melihat polemik di msyarakat ini","1993590956843843610","","","in","","0","0","0","https://x.com/undefined/status/1993590956843843610","1272813313693372416",
"1993589028571300341","Wed Nov 26 07:53:58 +0000 2025","118","Legalisir ijasah jokowi warna Warni... https://t.co/3WdKKqeqVk","1993589028571300341","https://pbs.twimg.com/ext_tw_video_thumb/1993589001350266888/pu/img/sVRHMEf42enNyMLB.jpg","","in","","4","8","67","https://x.com/undefined/status/1993589028571300341","722413726230384640",
"1993496647138156956","Wed Nov 26 07:53:46 +0000 2025","9","@r0cky4n1 @realfedinuril @JimlyAs Iya mirip ijasah jokowi palsu yg g mau dibuka.","1993588979640549553","","r0cky4n1","in","","0","1","2","https://x.com/undefined/status/1993588979640549553","1241596438561181696",
"1993530168577802450","Wed Nov 26 07:50:45 +0000 2025","0","@DedynurPalakka Gak cuman ijasah palsu yang katanya termul di ambil dari scan asli ijasah Jokowi ternyata pas dh cek pak Roy hasil dari ngambil punyanya Dian sandi petugas orang PSI memalukan sekali!","1993588219284537788","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1993588219284537788","1475192625464369156",
